State_id,Year,Month,Day,payment_value,payment_installments,product_description_lenght,product_name_lenght,product_photos_qty
12,2017,February,24,720.98,5,912,33,2
12,2017,March,2,62.8,6,466,39,1
12,2017,March,3,364.75,1,3469,37,5
12,2017,March,4,1850.25,13,1156,155,3
12,2017,March,5,119.84,1,,,
12,2017,March,6,101.99,2,,,
12,2017,March,7,417.19,5,210,36,1
12,2017,March,8,720.98,9,912,33,2
12,2017,March,9,460.08,4,421,110,2
12,2017,March,10,194.47,1,1112,56,1
12,2017,March,11,104.58,2,712,71,3
12,2017,March,13,954.59,14,945,107,2
12,2017,March,14,459.72,10,2470,218,9
12,2017,March,17,678.17,4,811,41,1
12,2017,March,23,32.74,1,899,58,1
12,2017,March,25,256,1,476,38,2
12,2017,March,26,129.8,1,1154,33,5
12,2017,March,28,163.46,2,1773,49,2
12,2017,March,29,36.79,1,176,45,2
12,2017,March,31,280.68,5,703,51,1
12,2017,April,2,155,3,154,41,1
12,2017,April,4,1052.29,13,1221,138,4
12,2017,April,5,36.79,3,176,45,2
12,2017,April,6,913.57,25,3173,256,9
12,2017,April,7,210.18,4,287,40,6
12,2017,April,8,603.6,23,3993,218,10
12,2017,April,10,307.73,7,3204,101,6
12,2017,April,11,54.83,1,428,53,1
12,2017,April,13,169.34,7,987,99,3
12,2017,April,15,178.82,12,2695,120,6
12,2017,April,16,322.14,6,1787,135,9
12,2017,April,17,246.29,4,1841,104,6
12,2017,April,18,67.54,2,874,76,2
12,2017,April,19,26.28,1,911,40,1
12,2017,April,21,306.98,10,1051,49,1
12,2017,April,22,316.67,9,2086,118,5
12,2017,April,24,567.75,7,1426,93,2
12,2017,April,27,525.94,7,2307,110,8
12,2017,April,28,120.18,6,1265,91,5
12,2017,April,29,1538.31,26,1811,230,11
12,2017,May,1,185.93,10,798,38,1
12,2017,May,2,159.83,4,897,33,1
12,2017,May,4,431.7,12,1082,158,5
12,2017,May,5,49.55,1,296,39,1
12,2017,May,6,189.93,2,3438,95,2
12,2017,May,7,822.85,22,2045,151,3
12,2017,May,8,1708.21,24,6116,159,7
12,2017,May,9,347.87,11,1693,183,8
12,2017,May,10,377.98,2,1002,58,2
12,2017,May,11,185.11,2,1875,25,2
12,2017,May,12,86.95,4,478,33,4
12,2017,May,14,794.31,21,3284,218,5
12,2017,May,15,160.78,11,643,65,4
12,2017,May,16,393.35,13,2233,159,5
12,2017,May,17,126.74,1,794,57,3
12,2017,May,18,80.81,4,895,33,1
12,2017,May,19,1048.95,30,4521,233,13
12,2017,May,20,543.68,8,1486,86,10
12,2017,May,21,320.33,5,4181,82,5
12,2017,May,22,885.8,18,3536,272,11
12,2017,May,24,1439.74,40,5183,477,14
12,2017,May,26,507.74,13,4930,196,10
12,2017,May,27,662.62,10,1176,38,3
12,2017,May,28,198.53,5,674,47,1
12,2017,May,29,103.91,3,396,51,4
12,2017,May,30,1225.85,11,984,92,4
12,2017,May,31,238.81,10,1193,52,3
12,2017,June,1,724.47,24,2448,244,8
12,2017,June,2,987.76,11,1634,90,2
12,2017,June,3,138.11,6,640,50,1
12,2017,June,4,268.71,12,1431,151,5
12,2017,June,5,626.51,9,1158,55,2
12,2017,June,6,207.1,6,1009,93,3
12,2017,June,7,66.05,4,718,24,2
12,2017,June,8,173.44,3,1893,58,1
12,2017,June,9,74.63,1,440,61,1
12,2017,June,10,378.8,10,710,48,4
12,2017,June,11,270.44,9,879,110,3
12,2017,June,13,613.42,13,4510,187,6
12,2017,June,14,240.86,8,401,90,3
12,2017,June,15,253.07,7,1172,99,8
12,2017,June,17,108.86,5,472,54,1
12,2017,June,18,3262.38,11,4210,91,3
12,2017,June,20,118.06,2,1168,95,9
12,2017,June,22,797.76,16,1728,82,2
12,2017,June,23,384.78,1,2881,58,1
12,2017,June,25,169.86,10,1544,153,4
12,2017,June,26,262.52,4,1067,105,5
12,2017,June,27,52.53,2,411,47,1
12,2017,June,28,243.57,5,162,56,5
12,2017,June,30,1133.32,21,5927,172,10
12,2017,July,2,504.68,15,4430,95,8
12,2017,July,3,864.98,7,416,52,1
12,2017,July,4,89.84,1,551,20,1
12,2017,July,5,384.7,1,437,31,4
12,2017,July,6,75.53,2,412,36,5
12,2017,July,7,96.93,1,200,59,4
12,2017,July,8,342.47,6,879,116,10
12,2017,July,9,324.54,11,1465,98,3
12,2017,July,10,474.2,13,562,106,2
12,2017,July,11,53.62,1,626,59,2
12,2017,July,12,1650.53,21,2285,265,5
12,2017,July,13,326.83,9,7012,149,10
12,2017,July,14,1655.84,19,2980,132,10
12,2017,July,15,275.02,11,927,114,4
12,2017,July,18,164.34,2,2185,113,6
12,2017,July,19,240.35,3,1642,155,4
12,2017,July,20,202.03,7,2251,167,6
12,2017,July,21,149.71,1,1076,31,1
12,2017,July,22,422.28,5,1885,164,6
12,2017,July,23,694.68,4,1380,154,9
12,2017,July,24,463.22,24,2357,257,13
12,2017,July,25,372.16,6,594,43,3
12,2017,July,26,225.56,3,1942,123,6
12,2017,July,27,1425.8,6,1014,99,4
12,2017,July,28,70.53,1,589,45,4
12,2017,July,30,120.57,3,5178,77,2
12,2017,July,31,158.55,5,2110,177,12
12,2017,August,1,677.07,19,3226,276,14
12,2017,August,2,55.62,1,183,30,1
12,2017,August,3,219.24,5,1575,114,4
12,2017,August,4,931.57,10,452,59,1
12,2017,August,5,1063.69,18,2290,264,11
12,2017,August,6,431.43,8,1562,123,16
12,2017,August,7,1851.22,28,1955,222,8
12,2017,August,8,124.05,12,573,45,1
12,2017,August,10,389.75,8,1662,148,3
12,2017,August,11,697.46,7,3230,172,9
12,2017,August,12,330.28,14,910,184,4
12,2017,August,13,305.48,12,978,89,2
12,2017,August,14,235.31,13,1634,105,5
12,2017,August,15,738.87,16,5501,281,12
12,2017,August,16,2185.11,46,3155,229,6
12,2017,August,17,458.24,22,2736,243,10
12,2017,August,18,209.94,4,1358,50,1
12,2017,August,19,75.53,1,806,46,1
12,2017,August,20,1322.06,30,1938,239,10
12,2017,August,21,47.62,1,145,54,1
12,2017,August,23,626.86,9,3397,214,11
12,2017,August,24,52.33,3,620,52,2
12,2017,August,25,897.35,13,5251,239,14
12,2017,August,26,99.95,1,151,31,1
12,2017,August,28,548.86,13,924,113,4
12,2017,August,29,587.91,15,2369,214,6
12,2017,August,30,254.4,8,3686,196,8
12,2017,August,31,396.2,2,625,51,1
12,2017,September,1,3243.82,31,2667,292,19
12,2017,September,2,50.65,1,410,49,2
12,2017,September,3,1024.74,13,3518,163,13
12,2017,September,4,2250.89,25,9909,322,20
12,2017,September,5,374.17,15,1676,136,5
12,2017,September,6,2029.76,31,8606,349,10
12,2017,September,7,168.23,1,790,54,6
12,2017,September,8,844.53,3,1958,135,10
12,2017,September,9,1238.21,20,7115,380,15
12,2017,September,10,1019.39,9,2637,90,7
12,2017,September,11,1177.47,9,1552,129,6
12,2017,September,12,1321.15,12,4648,322,10
12,2017,September,13,647.37,18,2993,168,11
12,2017,September,14,763.02,26,7319,288,9
12,2017,September,15,99.95,1,151,31,1
12,2017,September,16,74.67,3,1536,54,2
12,2017,September,17,309.31,5,1525,103,2
12,2017,September,18,401.43,3,2156,113,12
12,2017,September,19,252.19,2,781,97,10
12,2017,September,20,501.79,6,1316,110,4
12,2017,September,21,1127.55,11,3267,216,8
12,2017,September,22,85.6,1,798,37,3
12,2017,September,23,37.24,1,911,40,1
12,2017,September,24,161.12,6,523,33,3
12,2017,September,25,100.86,3,249,59,2
12,2017,September,26,167.49,5,342,118,9
12,2017,September,27,5457.69,15,5197,405,14
12,2017,September,28,6410.76,48,10466,378,23
12,2017,September,29,88.68,1,661,42,4
12,2017,September,30,171.29,1,572,39,1
12,2017,October,1,937.89,9,2940,131,3
12,2017,October,2,345.51,4,1160,68,2
12,2017,October,3,445.75,5,3476,227,4
12,2017,October,4,187.18,3,954,54,1
12,2017,October,5,544.3,2,1074,113,5
12,2017,October,7,217.01,5,2257,128,7
12,2017,October,8,377.96,6,1869,98,6
12,2017,October,9,1077.44,8,4155,101,6
12,2017,October,10,1086.45,14,4190,175,5
12,2017,October,11,308.3,4,1892,56,4
12,2017,October,12,724.46,21,1785,158,4
12,2017,October,13,246.87,9,1831,109,4
12,2017,October,14,313.39,8,,,
12,2017,October,15,102.05,10,405,56,1
12,2017,October,16,825.2,13,5185,354,14
12,2017,October,17,765.33,9,1292,114,6
12,2017,October,18,160.37,3,1892,60,2
12,2017,October,20,413.65,13,3345,219,8
12,2017,October,21,1112.05,5,1040,87,3
12,2017,October,22,352.96,12,1024,148,3
12,2017,October,23,159.21,2,2986,120,4
12,2017,October,24,289,3,5196,78,3
12,2017,October,25,600.01,10,3767,247,17
12,2017,October,26,1821.52,39,2186,341,7
12,2017,October,27,479.89,12,3705,144,15
12,2017,October,29,1546.13,15,4223,90,7
12,2017,October,30,383.99,11,2453,93,7
12,2017,October,31,440.51,17,2371,173,6
12,2017,November,1,144.26,2,555,53,1
12,2017,November,2,2875.8,28,2715,185,13
12,2017,November,3,266.89,5,1246,50,1
12,2017,November,4,1679.3,25,9905,203,13
12,2017,November,5,2106.53,41,5615,267,11
12,2017,November,6,1705.54,54,3278,334,8
12,2017,November,7,580.14,19,4520,139,12
12,2017,November,8,199.69,3,1550,99,6
12,2017,November,9,455.66,10,3138,194,8
12,2017,November,10,239.6,12,2710,143,9
12,2017,November,11,1945.21,16,2896,180,8
12,2017,November,12,697.18,10,2888,152,6
12,2017,November,13,356.83,12,957,76,3
12,2017,November,14,2440.45,16,7579,248,10
12,2017,November,15,726.74,11,1244,230,22
12,2017,November,16,147.38,4,585,34,3
12,2017,November,17,807.61,12,3207,234,9
12,2017,November,18,70.53,7,589,45,4
12,2017,November,19,352.89,2,1032,97,7
12,2017,November,20,228.39,9,2106,172,10
12,2017,November,22,595.45,24,2712,203,22
12,2017,November,23,745.32,24,5612,288,13
12,2017,November,24,3637.17,72,15125,1117,52
12,2017,November,25,786.03,27,2991,392,20
12,2017,November,26,1088.39,31,3991,416,16
12,2017,November,27,2241.13,70,3608,449,13
12,2017,November,28,104.12,3,1495,49,3
12,2017,November,29,634.16,14,2047,161,5
12,2017,November,30,167.48,11,433,106,5
12,2017,December,1,657.16,18,1895,172,6
12,2017,December,2,317.19,4,766,140,4
12,2017,December,3,483.52,13,2210,158,5
12,2017,December,4,189.13,8,948,95,5
12,2017,December,5,253.31,2,1362,63,2
12,2017,December,6,1185.12,16,3975,269,8
12,2017,December,7,723.09,18,8908,240,11
12,2017,December,8,372.8,2,2665,94,6
12,2017,December,9,38.93,1,376,39,1
12,2017,December,10,1212.6,4,4764,142,3
12,2017,December,11,659.39,17,2982,252,12
12,2017,December,12,75.16,1,587,37,3
12,2017,December,13,372.56,13,3199,184,13
12,2017,December,14,427.26,5,3256,108,6
12,2017,December,15,411.86,6,2440,166,3
12,2017,December,16,271.43,9,1965,170,9
12,2017,December,17,1072.3,25,2045,116,7
12,2017,December,18,412.22,10,2230,88,5
12,2017,December,19,1231.59,9,4137,284,20
12,2017,December,20,330.65,8,2661,193,6
12,2017,December,21,511.93,16,1352,105,4
12,2017,December,22,72.79,5,735,38,5
12,2017,December,23,354.75,1,526,53,2
12,2017,December,24,104.12,3,1495,49,3
12,2017,December,25,268.57,14,1114,163,5
12,2017,December,26,354.41,26,3987,176,11
12,2017,December,27,1431.59,12,5420,383,22
12,2017,December,28,230.56,10,1204,68,3
12,2017,December,29,87.76,3,,,
12,2017,December,30,44.63,1,1455,52,3
12,2017,December,31,305.41,10,551,55,2
12,2018,January,1,55.62,1,361,40,3
12,2018,January,2,472.14,22,7494,303,8
12,2018,January,3,400.82,8,2664,228,7
12,2018,January,4,1104.64,15,9143,290,9
12,2018,January,5,226.83,12,1320,88,6
12,2018,January,6,641.07,11,3206,256,7
12,2018,January,7,78.64,3,816,33,1
12,2018,January,8,3697.95,15,7852,429,18
12,2018,January,9,518.8,16,3705,204,12
12,2018,January,10,2122.37,46,9270,362,23
12,2018,January,11,530.19,8,5177,240,19
12,2018,January,12,922.35,10,2046,104,5
12,2018,January,13,554.83,8,5861,177,13
12,2018,January,14,347.77,8,,,
12,2018,January,15,7355.41,43,10320,403,61
12,2018,January,16,59.93,1,66,57,1
12,2018,January,17,1654.21,21,4261,427,18
12,2018,January,18,53.75,5,309,62,2
12,2018,January,19,1375.55,8,2730,234,13
12,2018,January,20,70.65,6,964,33,3
12,2018,January,21,596.33,20,3288,225,8
12,2018,January,23,1409.43,21,6772,422,43
12,2018,January,24,1151.5,23,6300,265,10
12,2018,January,25,615.84,20,5341,318,30
12,2018,January,28,293.89,2,4105,110,4
12,2018,January,29,1017.71,10,4419,216,16
12,2018,January,31,258.27,11,677,108,4
12,2018,February,1,63.53,1,1797,32,1
12,2018,February,2,2191.67,29,7834,256,13
12,2018,February,3,704.22,8,2183,128,6
12,2018,February,4,86.91,6,906,96,2
12,2018,February,5,2904.29,53,4542,592,21
12,2018,February,6,492.28,11,1748,103,5
12,2018,February,7,684.69,10,4479,233,9
12,2018,February,8,460.68,10,2440,140,3
12,2018,February,9,666.96,16,3187,291,10
12,2018,February,11,1581.72,19,5744,248,13
12,2018,February,13,66.69,3,285,45,3
12,2018,February,14,119.96,8,245,54,1
12,2018,February,15,952.73,20,7773,272,19
12,2018,February,16,781.34,20,7497,208,18
12,2018,February,17,86.71,8,534,42,1
12,2018,February,18,1629.57,32,2461,299,14
12,2018,February,19,681.85,19,4172,257,9
12,2018,February,20,505.19,9,4015,205,12
12,2018,February,21,327.05,15,4985,167,8
12,2018,February,22,1388.56,20,11151,317,16
12,2018,February,23,590.47,13,4089,173,13
12,2018,February,24,644.78,15,3898,123,4
12,2018,February,25,155.29,4,1638,148,4
12,2018,February,26,1579.89,25,6305,323,17
12,2018,February,27,553.26,18,2567,209,5
12,2018,February,28,34.6,1,366,58,3
12,2018,March,1,190.07,9,2021,160,11
12,2018,March,3,912.58,23,3843,276,11
12,2018,March,4,466.83,14,3729,193,4
12,2018,March,5,915.77,24,5773,301,16
12,2018,March,6,521.79,5,4605,151,9
12,2018,March,7,2433.96,27,7824,484,28
12,2018,March,8,719.42,20,8097,274,20
12,2018,March,9,799.16,2,2796,94,2
12,2018,March,10,909,22,3175,144,6
12,2018,March,11,86.99,8,213,38,2
12,2018,March,12,474.97,6,847,60,6
12,2018,March,13,363.96,10,2644,60,6
12,2018,March,14,4617.79,72,5498,444,18
12,2018,March,15,2775.69,16,4707,266,24
12,2018,March,16,225.33,1,1256,51,1
12,2018,March,17,738.46,20,1676,183,7
12,2018,March,18,1499.48,31,1698,213,10
12,2018,March,19,3123.48,51,8696,514,20
12,2018,March,20,1576.59,12,7025,418,13
12,2018,March,21,230.85,2,636,89,3
12,2018,March,22,160.54,2,,,
12,2018,March,23,1087.38,11,2265,117,10
12,2018,March,24,70.2,1,1327,56,2
12,2018,March,25,1431.45,13,5303,339,20
12,2018,March,26,4157.76,18,3357,192,9
12,2018,March,27,544.82,11,2233,221,8
12,2018,March,28,132.59,3,244,53,1
12,2018,March,29,258.24,2,1257,50,1
12,2018,March,30,453.76,6,2155,154,4
12,2018,March,31,878.37,10,2322,102,4
12,2018,April,1,688.91,13,2679,190,9
12,2018,April,2,648.38,6,1763,196,9
12,2018,April,3,633.07,13,3802,102,10
12,2018,April,4,770.74,14,4033,436,17
12,2018,April,5,1388.52,29,8575,494,38
12,2018,April,6,70.03,1,309,42,3
12,2018,April,7,644.23,20,4754,264,8
12,2018,April,8,205.22,8,1283,176,10
12,2018,April,9,4029.1,40,6249,454,16
12,2018,April,10,276.75,3,727,106,5
12,2018,April,11,669.96,6,1387,94,2
12,2018,April,12,235.44,3,2183,111,6
12,2018,April,13,127.08,3,868,97,3
12,2018,April,14,383.12,6,287,55,3
12,2018,April,15,93.37,1,339,57,2
12,2018,April,16,167.09,2,805,116,10
12,2018,April,17,615.27,32,2689,269,16
12,2018,April,18,1693.76,19,3340,202,9
12,2018,April,19,2297.21,29,5873,388,25
12,2018,April,20,1085.14,19,3999,317,23
12,2018,April,21,775.59,26,4548,176,6
12,2018,April,22,735.51,14,1642,160,12
12,2018,April,23,810.49,4,3939,101,7
12,2018,April,24,761.47,14,2788,136,11
12,2018,April,25,792.66,18,3606,244,9
12,2018,April,26,289.25,12,2496,151,6
12,2018,April,27,210.86,6,1382,86,2
12,2018,April,28,245.93,3,2073,161,10
12,2018,April,29,88.39,1,687,54,2
12,2018,April,30,580.93,10,3467,195,13
12,2018,May,1,438.56,16,1442,100,2
12,2018,May,2,491.77,18,2251,193,12
12,2018,May,3,581.02,7,4695,218,4
12,2018,May,4,197.12,2,1578,82,2
12,2018,May,5,1002.31,20,4386,283,13
12,2018,May,6,287.33,17,2940,159,6
12,2018,May,7,88.86,1,936,51,2
12,2018,May,8,1792.01,27,5545,341,17
12,2018,May,9,701.16,16,2152,128,5
12,2018,May,10,845.25,19,4815,328,15
12,2018,May,11,532.88,11,2461,137,14
12,2018,May,12,859.5,23,3774,248,13
12,2018,May,13,351.17,9,5012,193,6
12,2018,May,14,2845.6,26,10939,447,24
12,2018,May,15,109.79,5,1565,83,9
12,2018,May,16,710.05,20,1740,217,14
12,2018,May,18,947.35,8,1303,38,1
12,2018,May,23,163.71,3,2602,88,7
12,2018,May,24,137.38,1,2070,55,1
12,2018,May,26,362.37,2,2644,60,6
12,2018,May,29,518.59,8,1125,59,6
12,2018,May,30,77.03,7,419,55,3
12,2018,May,31,587.08,18,2683,118,7
12,2018,June,1,1182.26,11,5321,197,17
12,2018,June,2,496.11,19,4590,153,6
12,2018,June,3,2618.63,20,7495,281,8
12,2018,June,4,929.96,2,1910,110,2
12,2018,June,5,178.7,4,1526,108,6
12,2018,June,6,615.53,6,7377,219,10
12,2018,June,8,247.21,1,1177,47,5
12,2018,June,9,617.5,3,1198,94,3
12,2018,June,10,184.19,5,3085,116,5
12,2018,June,11,3344.15,26,6482,134,6
12,2018,June,12,420.4,6,3633,114,2
12,2018,June,13,313.48,11,3842,92,4
12,2018,June,14,592.07,5,2865,120,5
12,2018,June,16,1050.31,13,2275,223,8
12,2018,June,17,74.3,4,700,220,32
12,2018,June,18,691.11,15,3530,178,12
12,2018,June,20,290.04,9,4251,211,8
12,2018,June,21,1847.15,33,4579,445,21
12,2018,June,23,450.91,11,2513,121,9
12,2018,June,24,328.39,7,653,90,3
12,2018,June,25,1041.61,15,2426,195,10
12,2018,June,26,497.74,11,3248,222,14
12,2018,June,27,750.21,8,2333,190,6
12,2018,June,28,865.71,18,8228,358,14
12,2018,June,29,2596.03,29,9277,416,16
12,2018,June,30,516.65,10,1989,163,6
12,2018,July,2,154.28,4,1530,29,1
12,2018,July,3,1391.7,16,3499,354,12
12,2018,July,4,607.43,14,3154,117,7
12,2018,July,5,633.64,11,4818,199,13
12,2018,July,6,283.08,4,879,75,3
12,2018,July,7,562.04,12,795,166,4
12,2018,July,8,849.71,22,4177,344,22
12,2018,July,9,1178.71,9,3681,222,15
12,2018,July,10,92.12,2,171,46,2
12,2018,July,11,479.15,10,1922,107,6
12,2018,July,12,939.99,34,6465,532,23
12,2018,July,13,469.33,10,2884,214,9
12,2018,July,14,612.44,12,4882,262,9
12,2018,July,15,1278.47,5,3317,200,14
12,2018,July,16,438.78,3,1706,150,3
12,2018,July,17,383.83,3,1467,105,2
12,2018,July,18,802.93,11,5303,244,6
12,2018,July,19,348.66,5,756,51,1
12,2018,July,21,112.91,1,896,40,3
12,2018,July,23,564.53,11,3568,250,16
12,2018,July,24,1363.38,10,4950,249,10
12,2018,July,25,174.21,1,241,59,6
12,2018,July,26,937.29,19,2902,238,15
12,2018,July,27,288.55,4,2802,155,11
12,2018,July,28,9203.02,96,28649,755,64
12,2018,July,29,208.24,7,2266,114,7
12,2018,July,30,983.22,14,2236,172,8
12,2018,July,31,365.97,9,681,102,5
12,2018,August,1,273.34,6,910,94,7
12,2018,August,2,1285.14,29,2782,285,18
12,2018,August,3,1042.69,17,6007,409,17
12,2018,August,4,654.87,10,3064,192,10
12,2018,August,5,191.89,6,632,43,2
12,2018,August,6,4351.14,21,7694,385,16
12,2018,August,7,533.67,9,2053,146,9
12,2018,August,8,651.67,13,4102,235,11
12,2018,August,9,2321.08,35,4117,310,15
12,2018,August,10,540.56,12,5211,202,12
12,2018,August,12,492.79,11,4583,114,7
12,2018,August,13,574.92,10,3593,156,4
12,2018,August,14,82.57,2,683,60,2
12,2018,August,15,312.38,11,4021,91,8
12,2018,August,16,78.32,1,257,54,5
12,2018,August,17,845.35,4,4590,120,10
12,2018,August,18,45.78,4,766,41,3
12,2018,August,20,162.36,1,2507,56,2
12,2018,August,21,73.29,1,336,55,4
12,2018,August,23,226.23,3,447,43,2
13,2016,October,5,3751.2,6,1860,372,12
13,2016,October,8,44.74,3,245,63,3
13,2016,October,10,328.91,9,2665,78,3
13,2017,January,21,159.15,6,1216,115,2
13,2017,January,24,74.11,1,107,52,3
13,2017,January,25,190.28,5,423,75,6
13,2017,January,26,336.56,1,574,36,1
13,2017,January,27,38,1,573,54,2
13,2017,February,1,66.51,1,799,29,1
13,2017,February,7,213.5,2,3222,115,3
13,2017,February,8,48.25,1,1271,57,5
13,2017,February,9,137.14,3,458,42,1
13,2017,February,17,205.71,3,400,60,7
13,2017,February,18,106.81,1,1012,54,1
13,2017,February,20,94.28,1,238,55,1
13,2017,February,22,80.77,8,655,63,4
13,2017,February,26,128.26,1,192,31,1
13,2017,February,28,114,1,945,58,1
13,2017,March,3,285.14,4,1212,88,9
13,2017,March,6,47.3,1,1101,35,1
13,2017,March,8,49.34,4,375,44,2
13,2017,March,9,81.88,1,435,24,3
13,2017,March,10,266.03,7,4695,104,9
13,2017,March,12,135.25,1,2704,63,5
13,2017,March,13,50.83,5,387,52,3
13,2017,March,14,64.74,6,558,64,2
13,2017,March,16,208.05,1,1912,60,5
13,2017,March,18,221.48,8,1700,107,3
13,2017,March,19,63.35,4,133,60,4
13,2017,March,20,359.11,1,1828,57,1
13,2017,March,21,146.85,1,60,55,1
13,2017,March,23,375.82,3,3090,123,6
13,2017,March,26,49.55,1,1639,48,1
13,2017,March,27,114.79,1,2574,59,1
13,2017,March,28,865.02,5,2794,198,16
13,2017,March,30,155.36,4,282,58,1
13,2017,March,31,85.38,5,357,60,4
13,2017,April,1,133.19,1,1182,56,4
13,2017,April,6,69.84,5,150,52,4
13,2017,April,7,141.22,2,1495,79,4
13,2017,April,9,51.88,1,1598,16,1
13,2017,April,11,43.3,4,285,54,2
13,2017,April,12,531.42,8,851,31,1
13,2017,April,13,229.95,6,909,123,3
13,2017,April,14,235.8,2,1012,86,6
13,2017,April,15,132.39,6,1186,91,3
13,2017,April,18,447.68,5,1921,108,11
13,2017,April,20,155.39,1,909,41,1
13,2017,April,21,115.02,4,980,216,4
13,2017,April,22,271.02,1,115,16,1
13,2017,April,23,332.38,4,335,57,1
13,2017,April,24,307.3,9,1089,112,14
13,2017,April,25,232.35,11,1446,103,7
13,2017,April,27,429.17,8,655,55,5
13,2017,April,29,220.86,3,,,
13,2017,April,30,155.67,11,952,95,11
13,2017,May,1,382.26,9,1558,102,9
13,2017,May,2,157.7,1,709,54,1
13,2017,May,3,59.83,1,,,
13,2017,May,4,45.7,1,,,
13,2017,May,5,187.91,1,800,54,2
13,2017,May,6,47.05,2,1059,23,1
13,2017,May,7,35.13,1,409,59,1
13,2017,May,8,314.44,2,2353,85,6
13,2017,May,9,110.83,1,878,60,5
13,2017,May,10,82.66,1,517,64,2
13,2017,May,14,260.67,2,1285,87,4
13,2017,May,15,562.59,2,817,76,2
13,2017,May,16,44.14,1,391,41,2
13,2017,May,17,399.36,8,3929,119,7
13,2017,May,18,104.19,2,737,37,1
13,2017,May,22,115.24,4,1113,103,3
13,2017,May,23,256.15,10,824,63,2
13,2017,May,24,242.24,10,740,57,1
13,2017,May,25,201.05,5,210,58,1
13,2017,May,28,525.59,20,2123,289,20
13,2017,May,29,296.27,10,289,54,1
13,2017,May,30,102.82,1,413,27,2
13,2017,May,31,124.33,1,245,54,1
13,2017,June,2,51.05,2,133,53,5
13,2017,June,3,61.05,6,116,44,2
13,2017,June,6,50.05,3,592,55,1
13,2017,June,8,53.05,2,1078,34,2
13,2017,June,9,83.15,3,151,54,3
13,2017,June,10,208.97,9,1022,65,3
13,2017,June,14,81.57,3,734,59,4
13,2017,June,16,124.43,3,1542,59,3
13,2017,June,17,171.75,3,397,57,1
13,2017,June,19,496.9,5,329,31,1
13,2017,June,22,311.04,3,1795,96,4
13,2017,June,23,63.15,1,167,55,3
13,2017,June,25,354.45,10,399,49,1
13,2017,June,28,185.57,2,303,26,1
13,2017,June,30,62.05,1,1074,32,2
13,2017,July,3,346.5,5,1464,62,2
13,2017,July,4,635.91,1,398,20,2
13,2017,July,5,1257.66,4,3466,125,3
13,2017,July,6,825.86,13,7534,202,17
13,2017,July,7,265.75,7,3763,166,7
13,2017,July,9,97.23,1,914,39,5
13,2017,July,10,202.62,5,903,55,1
13,2017,July,11,254.75,1,240,60,1
13,2017,July,12,305.59,1,163,45,1
13,2017,July,13,747.54,27,5568,370,20
13,2017,July,14,1431.82,18,1176,102,5
13,2017,July,15,184.7,2,623,45,1
13,2017,July,16,157.84,7,724,39,1
13,2017,July,18,248.74,10,590,51,2
13,2017,July,20,199.32,3,2784,112,3
13,2017,July,21,188.29,10,798,38,1
13,2017,July,25,104.19,2,200,53,10
13,2017,July,27,138.24,4,995,54,1
13,2017,July,28,490.28,3,1246,119,6
13,2017,July,29,222.29,5,1406,104,6
13,2017,July,30,113.98,1,226,50,2
13,2017,July,31,154.64,5,1350,41,3
13,2017,August,1,350.57,14,1644,141,5
13,2017,August,4,1049.84,44,4421,299,11
13,2017,August,5,627.81,43,4404,228,5
13,2017,August,6,60.57,1,297,56,2
13,2017,August,7,548.13,6,1877,105,9
13,2017,August,10,545.24,25,990,160,13
13,2017,August,12,151.91,3,120,54,1
13,2017,August,14,89.08,2,1066,59,5
13,2017,August,15,248.84,5,162,56,5
13,2017,August,16,299.17,11,1037,115,4
13,2017,August,18,247.35,2,1402,112,4
13,2017,August,20,160.43,3,1171,108,5
13,2017,August,21,69.14,1,575,56,1
13,2017,August,22,118.01,4,478,25,3
13,2017,August,23,97.87,1,341,59,2
13,2017,August,24,114.33,5,637,52,1
13,2017,August,25,689.91,8,966,49,1
13,2017,August,26,665.87,8,216,58,3
13,2017,August,27,58.14,1,575,48,1
13,2017,August,28,362.42,11,2240,143,6
13,2017,August,29,1240.85,1,3611,55,4
13,2017,August,30,314.37,1,889,32,1
13,2017,August,31,285.35,13,3234,134,6
13,2017,September,1,2326.04,32,5417,156,11
13,2017,September,2,155.05,5,3573,106,4
13,2017,September,3,762.33,8,1363,52,2
13,2017,September,4,1068.27,11,6255,242,6
13,2017,September,5,492.87,5,2048,99,5
13,2017,September,6,53.28,1,375,49,6
13,2017,September,8,41.05,3,1440,53,3
13,2017,September,9,1227.78,15,4077,202,10
13,2017,September,10,288.3,4,3553,116,3
13,2017,September,11,153.36,1,3830,55,1
13,2017,September,12,244.2,2,496,98,2
13,2017,September,13,537.47,4,1519,159,6
13,2017,September,14,1175.43,17,4187,216,12
13,2017,September,15,115.88,6,144,27,1
13,2017,September,16,34.05,1,280,34,2
13,2017,September,17,108.73,1,221,48,1
13,2017,September,18,1391.89,1,3632,55,4
13,2017,September,21,459.35,2,947,95,5
13,2017,September,22,288.42,11,502,116,6
13,2017,September,24,285.87,11,1977,104,3
13,2017,September,26,546.03,3,1061,55,2
13,2017,September,27,205.73,5,1565,108,3
13,2017,September,29,348.07,2,2644,60,6
13,2017,October,1,242.56,2,856,96,7
13,2017,October,2,621.35,6,1866,130,8
13,2017,October,3,563.65,14,3720,119,6
13,2017,October,4,1111.72,14,1293,117,4
13,2017,October,5,1643.64,8,3632,55,4
