State_id,Year,Month_Number,Total_Installment,Total_Product_Description,Total_Product_Name_Length,Photos_Quality,Total_Payment,PreviousMonthPayment,SeasonalPayment,QuarterPayment,LastYearPayment
1,2018,4,19294,6019966,358258,271.06666666666666,1160497.2400000007,54046.939999999995,52551.499999999993,1786.98,16742.580000000002
10,2018,5,2386,613900,36152,28.483870967741936,138992.23999999996,1160497.2400000007,8171.4399999999996,52551.499999999993,12766.620000000001
17,2018,5,220,43704,3248,3.7647058823529411,12227.500000000002,138992.23999999996,54046.939999999995,8171.4399999999996,1544.02
11,2018,5,294,90328,5086,5.9130434782608692,24760.499999999993,12227.500000000002,1160497.2400000007,54046.939999999995,166959.03999999995
25,2018,5,48,18406,772,2.125,4384.96,24760.499999999993,138992.23999999996,1160497.2400000007,213195.07999999999
27,2018,5,12,6250,222,1.5,3002.8399999999997,4384.96,12227.500000000002,138992.23999999996,88949.500000000015
6,2018,5,5626,1442190,89816,65.806451612903231,345003.80000000005,3002.8399999999997,24760.499999999993,12227.500000000002,50181.520000000011
5,2018,5,1782,489798,27218,19.612903225806452,105297.44000000003,345003.80000000005,4384.96,24760.499999999993,145745.34000000003
19,2018,5,994,310052,16304,13.379310344827585,70782.680000000008,105297.44000000003,3002.8399999999997,4384.96,1786.98
21,2018,5,268,71042,4346,5.0999999999999996,27392.139999999999,70782.680000000008,345003.80000000005,3002.8399999999997,52551.499999999993
13,2018,5,254,75252,4044,5.3888888888888893,49930.420000000013,27392.139999999999,105297.44000000003,345003.80000000005,8171.4399999999996
12,2018,5,568,138154,7362,8.2173913043478262,29255.779999999999,49930.420000000013,70782.680000000008,105297.44000000003,54046.939999999995
14,2018,5,158,34792,2474,4.9230769230769234,14120.48,29255.779999999999,27392.139999999999,70782.680000000008,1160497.2400000007
4,2018,5,6170,1630822,97600,73.967741935483872,388733.35999999999,14120.48,49930.420000000013,27392.139999999999,138992.23999999996
9,2018,5,968,279736,15694,12.655172413793103,60140.620000000003,388733.35999999999,29255.779999999999,49930.420000000013,12227.500000000002
7,2018,5,566,155128,9522,8.7777777777777786,37312.799999999996,60140.620000000003,14120.48,29255.779999999999,24760.499999999993
23,2018,5,142,25444,1698,1.8571428571428572,8786.2000000000025,37312.799999999996,388733.35999999999,14120.48,4384.96
22,2018,5,116,29030,1916,3.8461538461538463,7538.8199999999997,8786.2000000000025,60140.620000000003,388733.35999999999,3002.8399999999997
8,2018,5,1904,479126,28438,21.580645161290324,114598.94000000003,7538.8199999999997,37312.799999999996,60140.620000000003,345003.80000000005
20,2018,5,774,192648,10956,9.0769230769230766,37165.040000000008,114598.94000000003,8786.2000000000025,37312.799999999996,105297.44000000003
3,2018,5,2710,704790,42786,33.741935483870968,169723.74000000002,37165.040000000008,7538.8199999999997,8786.2000000000025,70782.680000000008
1,2018,5,20674,5958406,370064,262.51612903225805,1259318.1399999999,169723.74000000002,114598.94000000003,7538.8199999999997,27392.139999999999
2,2018,5,276,82088,4516,5.6842105263157894,23369.340000000007,1259318.1399999999,37165.040000000008,114598.94000000003,49930.420000000013
15,2018,5,76,24860,1668,3,6628.6599999999989,23369.340000000007,169723.74000000002,37165.040000000008,29255.779999999999
16,2018,5,4,1718,112,1,343.38,6628.6599999999989,1259318.1399999999,169723.74000000002,14120.48
18,2018,5,1102,295950,16780,13.241379310344827,69023.099999999991,343.38,23369.340000000007,1259318.1399999999,388733.35999999999
26,2018,5,48,13912,638,2.5,3043.2200000000003,69023.099999999991,6628.6599999999989,23369.340000000007,60140.620000000003
24,2018,5,60,19800,990,2.75,3073.54,3043.2200000000003,343.38,6628.6599999999989,37312.799999999996
9,2018,6,804,234286,14048,11.433333333333334,53334.179999999993,3073.54,69023.099999999991,343.38,8786.2000000000025
8,2018,6,1632,398284,23672,17.666666666666668,117195.07999999997,53334.179999999993,3043.2200000000003,69023.099999999991,7538.8199999999997
1,2018,6,17788,5263460,327400,238.03333333333333,1042230.2200000001,117195.07999999997,3073.54,3043.2200000000003,114598.94000000003
3,2018,6,2046,619694,36564,27.300000000000001,121018.48,1042230.2200000001,53334.179999999993,3073.54,37165.040000000008
25,2018,6,70,14550,952,4,3985.8800000000001,121018.48,117195.07999999997,53334.179999999993,169723.74000000002
22,2018,6,60,25884,1166,2.8888888888888888,5025.5000000000009,3985.8800000000001,1042230.2200000001,117195.07999999997,1259318.1399999999
21,2018,6,218,53870,3198,3.875,13026.839999999998,5025.5000000000009,121018.48,1042230.2200000001,23369.340000000007
6,2018,6,5208,1402698,82784,60.466666666666669,307102.08000000002,13026.839999999998,3985.8800000000001,121018.48,6628.6599999999989
27,2018,6,14,3318,296,5.333333333333333,1194.52,307102.08000000002,5025.5000000000009,3985.8800000000001,343.38
4,2018,6,5226,1344830,83216,61.299999999999997,301683.0799999999,1194.52,13026.839999999998,5025.5000000000009,69023.099999999991
12,2018,6,604,193006,9634,9.1538461538461533,45480.700000000004,301683.0799999999,307102.08000000002,13026.839999999998,3043.2200000000003
10,2018,6,2180,576912,35112,26.533333333333335,117610.69999999995,45480.700000000004,1194.52,307102.08000000002,3073.54
19,2018,6,692,184824,11984,10.068965517241379,37856.039999999994,117610.69999999995,301683.0799999999,1194.52,53334.179999999993
17,2018,6,354,70920,3156,5.117647058823529,31713.340000000004,37856.039999999994,45480.700000000004,301683.0799999999,117195.07999999997
11,2018,6,432,103390,5892,5.7599999999999998,26860.220000000005,31713.340000000004,117610.69999999995,45480.700000000004,1042230.2200000001
7,2018,6,530,123784,7054,6.083333333333333,62235.959999999985,26860.220000000005,37856.039999999994,117610.69999999995,121018.48
16,2018,6,68,8164,588,2.3999999999999999,5040.5399999999991,62235.959999999985,31713.340000000004,37856.039999999994,3985.8800000000001
20,2018,6,764,155476,10368,6.7931034482758621,42264.800000000003,5040.5399999999991,26860.220000000005,31713.340000000004,5025.5000000000009
18,2018,6,1020,277644,15966,11.586206896551724,55866.37999999999,42264.800000000003,62235.959999999985,26860.220000000005,13026.839999999998
26,2018,6,22,3480,206,1,495.84000000000003,55866.37999999999,5040.5399999999991,62235.959999999985,307102.08000000002
2,2018,6,370,110402,6332,4.8076923076923075,27386.460000000003,495.84000000000003,42264.800000000003,5040.5399999999991,1194.52
15,2018,6,172,62862,3572,5.7692307692307692,14286.52,27386.460000000003,55866.37999999999,42264.800000000003,301683.0799999999
13,2018,6,222,75328,4716,4.5652173913043477,17114.260000000002,14286.52,495.84000000000003,55866.37999999999,45480.700000000004
14,2018,6,322,66696,3832,4.1818181818181817,17564.32,17114.260000000002,27386.460000000003,495.84000000000003,117610.69999999995
5,2018,6,1518,463254,25556,19.100000000000001,101100.70000000003,17564.32,14286.52,27386.460000000003,37856.039999999994
24,2018,6,268,35756,3208,3.6666666666666665,16267.080000000002,101100.70000000003,17114.260000000002,14286.52,31713.340000000004
23,2018,6,238,62082,2652,4,10249.899999999996,16267.080000000002,17564.32,17114.260000000002,26860.220000000005
1,2018,7,16680,5018338,317656,224.03225806451613,956045.70000000019,10249.899999999996,101100.70000000003,17564.32,62235.959999999985
3,2018,7,2186,585634,37966,28.483870967741936,135957.52000000008,956045.70000000019,16267.080000000002,101100.70000000003,5040.5399999999991
8,2018,7,1758,492126,26938,19.580645161290324,111791.26000000001,135957.52000000008,10249.899999999996,16267.080000000002,42264.800000000003
20,2018,7,1136,279602,14860,11.903225806451612,68306.240000000005,111791.26000000001,956045.70000000019,10249.899999999996,55866.37999999999
18,2018,7,920,318630,18320,13.833333333333334,60958.19999999999,68306.240000000005,135957.52000000008,956045.70000000019,495.84000000000003
22,2018,7,98,42670,1744,4.0769230769230766,10498.760000000002,60958.19999999999,111791.26000000001,135957.52000000008,27386.460000000003
11,2018,7,280,86708,5980,6.1818181818181817,20000.399999999994,10498.760000000002,68306.240000000005,111791.26000000001,14286.52
10,2018,7,2132,569076,37404,27.193548387096776,153236.22000000006,20000.399999999994,60958.19999999999,68306.240000000005,17114.260000000002
17,2018,7,416,118662,6044,6.2222222222222223,76733.659999999974,153236.22000000006,10498.760000000002,60958.19999999999,17564.32
7,2018,7,352,105734,6240,5.2800000000000002,36237.82,76733.659999999974,20000.399999999994,10498.760000000002,101100.70000000003
9,2018,7,764,227046,14332,10.300000000000001,116552.80000000002,36237.82,153236.22000000006,20000.399999999994,16267.080000000002
25,2018,7,108,27272,2046,5.25,7439.8200000000006,116552.80000000002,76733.659999999974,153236.22000000006,10249.899999999996
27,2018,7,64,26060,838,7.666666666666667,10004.299999999997,7439.8200000000006,36237.82,76733.659999999974,956045.70000000019
6,2018,7,4548,1184570,72312,53,270193.96000000002,10004.299999999997,116552.80000000002,36237.82,135957.52000000008
26,2018,7,30,9346,594,1.8,3227.2599999999998,270193.96000000002,7439.8200000000006,116552.80000000002,111791.26000000001
24,2018,7,170,46242,2692,4.2105263157894735,11310.300000000003,3227.2599999999998,10004.299999999997,7439.8200000000006,68306.240000000005
14,2018,7,280,72800,3602,4.7777777777777777,20619.139999999999,11310.300000000003,270193.96000000002,10004.299999999997,60958.19999999999
15,2018,7,166,47434,2442,3.7058823529411766,8618.4200000000001,20619.139999999999,3227.2599999999998,270193.96000000002,10498.760000000002
16,2018,7,54,13878,702,2.3999999999999999,6252.2600000000002,8618.4200000000001,11310.300000000003,3227.2599999999998,20000.399999999994
2,2018,7,408,128230,6336,6.1538461538461542,34107.019999999997,6252.2600000000002,20619.139999999999,11310.300000000003,153236.22000000006
12,2018,7,718,201194,11102,10.607142857142858,51415.220000000023,34107.019999999997,8618.4200000000001,20619.139999999999,76733.659999999974
13,2018,7,270,84302,4290,4.8181818181818183,18722.139999999992,51415.220000000023,6252.2600000000002,8618.4200000000001,36237.82
19,2018,7,846,220828,13998,8.9333333333333336,97659.999999999985,18722.139999999992,34107.019999999997,6252.2600000000002,116552.80000000002
5,2018,7,1162,373888,21938,16.322580645161292,88459.22000000003,97659.999999999985,51415.220000000023,34107.019999999997,7439.8200000000006
23,2018,7,132,54504,2454,3.25,9650.3999999999996,88459.22000000003,18722.139999999992,51415.220000000023,10004.299999999997
21,2018,7,228,71850,3392,3.2272727272727271,16942.219999999998,9650.3999999999996,97659.999999999985,18722.139999999992,270193.96000000002
4,2018,7,4698,1290242,82498,58.838709677419352,302470.42000000004,16942.219999999998,88459.22000000003,97659.999999999985,3227.2599999999998
18,2018,8,840,302130,15440,14.125,60278.760000000009,302470.42000000004,9650.3999999999996,88459.22000000003,11310.300000000003
2,2018,8,312,118846,5288,11.357142857142858,30063.020000000004,60278.760000000009,16942.219999999998,9650.3999999999996,20619.139999999999
3,2018,8,2446,649894,36820,29.678571428571427,175014.42000000004,30063.020000000004,302470.42000000004,16942.219999999998,8618.4200000000001
24,2018,8,192,48844,2306,4.0769230769230766,11201.58,175014.42000000004,60278.760000000009,302470.42000000004,6252.2600000000002
26,2018,8,6,3354,172,2,514.79999999999995,11201.58,30063.020000000004,60278.760000000009,34107.019999999997
20,2018,8,758,173338,9418,10.333333333333334,34874.740000000005,514.79999999999995,175014.42000000004,30063.020000000004,51415.220000000023
22,2018,8,46,38198,1030,3.625,6932.8200000000006,34874.740000000005,11201.58,175014.42000000004,18722.139999999992
1,2018,8,19666,6178474,364904,283.58620689655174,1127665.4799999995,6932.8200000000006,514.79999999999995,11201.58,97659.999999999985
8,2018,8,1132,339834,18806,22.285714285714285,58335.680000000015,1127665.4799999995,34874.740000000005,514.79999999999995,88459.22000000003
9,2018,8,722,217344,11132,11.875,44179.239999999998,58335.680000000015,6932.8200000000006,34874.740000000005,9650.3999999999996
14,2018,8,144,38058,2038,4.916666666666667,11987.5,44179.239999999998,1127665.4799999995,6932.8200000000006,16942.219999999998
15,2018,8,62,18792,1544,2.7000000000000002,9832.4599999999991,11987.5,58335.680000000015,1127665.4799999995,302470.42000000004
13,2018,8,174,47864,3042,4.7857142857142856,10650.719999999998,9832.4599999999991,44179.239999999998,58335.680000000015,60278.760000000009
5,2018,8,1666,435172,24638,21.925925925925927,93223.600000000006,10650.719999999998,11987.5,44179.239999999998,30063.020000000004
23,2018,8,108,37064,1530,3.4545454545454546,6153.1599999999989,93223.600000000006,9832.4599999999991,11987.5,175014.42000000004
21,2018,8,146,40954,2142,4.6428571428571432,7959.6800000000003,6153.1599999999989,10650.719999999998,9832.4599999999991,11201.58
7,2018,8,274,82708,5056,7.25,16556.660000000003,7959.6800000000003,93223.600000000006,10650.719999999998,514.79999999999995
4,2018,8,4978,1458330,82028,69.214285714285708,257007.01999999999,16556.660000000003,6153.1599999999989,93223.600000000006,34874.740000000005
11,2018,8,212,85244,3898,6.9333333333333336,15046.500000000002,257007.01999999999,7959.6800000000003,6153.1599999999989,6932.8200000000006
12,2018,8,412,116710,6182,8.1999999999999993,29480.079999999991,15046.500000000002,16556.660000000003,7959.6800000000003,1127665.4799999995
17,2018,8,200,64296,3474,5.75,19823.900000000001,29480.079999999991,257007.01999999999,16556.660000000003,58335.680000000015
10,2018,8,2124,643326,37638,29.206896551724139,115227.84000000001,19823.900000000001,15046.500000000002,257007.01999999999,44179.239999999998
19,2018,8,938,242134,13258,12.041666666666666,49108.700000000004,115227.84000000001,29480.079999999991,15046.500000000002,11987.5
27,2018,8,16,5726,324,1.6666666666666667,1209.04,49108.700000000004,19823.900000000001,29480.079999999991,9832.4599999999991
25,2018,8,16,3372,446,1,1025,1209.04,115227.84000000001,19823.900000000001,10650.719999999998
6,2018,8,4876,1353612,76972,61.357142857142854,265935.03999999998,1025,49108.700000000004,115227.84000000001,93223.600000000006
1,2018,9,2,1152,116,1,332.92000000000002,265935.03999999998,1209.04,49108.700000000004,6153.1599999999989
